modelName,owner,displayName,fieldName,type,description,editable,"expected_values",hidden,multivalue,recommended,required,constraints
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Network_Resolution","is_not_Untagged_Network_Resolution",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Network_Sessions","is_Untagged_Network_Sessions",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Network_Sessions","is_not_Untagged_Network_Sessions",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Network_Traffic","is_Untagged_Network_Traffic",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Network_Traffic","is_not_Untagged_Network_Traffic",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Perf_CPU","is_Untagged_Perf_CPU",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Perf_CPU","is_not_Untagged_Perf_CPU",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Facilities","is_Untagged_Facilities",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Facilities","is_not_Untagged_Facilities",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_Untagged_Memory","is_Untagged_Memory",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
"Splunk_CIM_Validation","Untagged_Events","is_not_Untagged_Memory","is_not_Untagged_Memory",childCount,"no comment.",false,"-",false,false,false,false,"| datamodel Alerts Alerts search 
| datamodel Application_State All_Application_State search 
| datamodel Authentication Authentication search 
| datamodel Certificates All_Certificates search 
| datamodel Change_Analysis All_Changes search 
| datamodel Compute_Inventory All_Inventory search 
| datamodel Databases All_Databases search 
| datamodel Email All_Email search 
| datamodel Interprocess_Messaging All_Messaging search 
| datamodel Intrusion_Detection IDS_Attacks search 
| datamodel JVM JVM search 
| datamodel Malware Malware_Attacks search 
| datamodel Network_Resolution DNS search 
| datamodel Network_Sessions All_Sessions search 
| datamodel Network_Traffic All_Traffic search 
| datamodel Performance All_Performance search 
| datamodel Splunk_Audit View_Activity search 
| datamodel Ticket_Management All_Ticket_Management search 
| datamodel Updates Updates search 
| datamodel Vulnerabilities Vulnerabilities search 
| datamodel Web Web search 
| search (index=* OR index=_*) *"
